,Date,Open,High,Low,Close,Adj Close,Volume,RSI,SMA,WMA,MOM,SlowK,SlowD,MACD,MACD_Hist,MACD_Signal,ADOSC,CCI
39,2019-10-31,62.619999,63.799999,62.599998,62.984001,62.984001,25335000,73.5301,280.4560,294.3403,70.1800,52.9533,61.5422,20.5206,5.9863,14.5343,5692291.2845,82.8643
40,2019-11-01,63.264,63.296001000000004,61.959998999999996,62.661999,62.661999,31919500,72.3076,284.8173,298.4471,65.4200,32.1307,46.8364,20.5896,4.8443,15.7453,4385316.8613,66.2439
41,2019-11-04,62.959998999999996,64.388,61.852001,63.493999,63.493999,43935000,73.5262,288.8513,302.5287,60.5100,43.3592,45.0978,20.7409,3.9964,16.7444,4276627.8134,64.0260
42,2019-11-05,63.924,64.702003,63.223999,63.444,63.444,34717000,73.3184,292.8067,306.0748,59.3300,49.6094,47.3536,20.6031,3.0869,17.5162,2291813.0167,62.6898
43,2019-11-06,63.599998,65.344002,62.900002,65.316002,65.316002,39704500,76.0346,297.2620,310.2964,66.8300,74.4038,60.8787,21.0070,2.7927,18.2143,3740252.9085,65.0417
44,2019-11-07,65.82800300000001,68.300003,65.603996,67.108002,67.108002,72336500,78.3002,302.1667,315.0812,73.5700,77.9587,69.4187,21.7989,2.8676,18.9313,4525491.7313,89.1257
45,2019-11-08,66.900002,67.491997,66.5,67.428001,67.428001,30346000,78.6858,307.5127,319.4528,80.1900,82.2176,75.8181,22.2985,2.6938,19.6047,6117251.1802,87.7494
46,2019-11-11,68.790001,69.837997,68.400002,69.01799799999999,69.01799799999999,49933500,80.5275,313.6187,324.1500,91.5900,85.1993,80.5087,23.0700,2.7722,20.2977,5765947.0518,124.4462
47,2019-11-12,69.379997,70.07399699999999,68.807999,69.986,69.986,36797000,81.5665,319.9087,328.6889,94.3500,91.9863,86.2475,23.7976,2.7999,20.9977,7114147.7134,140.8467
48,2019-11-13,71.0,71.265999,69.03600300000001,69.222,69.222,42100500,78.0451,326.0040,331.9641,91.4300,77.9430,82.0953,23.7918,2.2352,21.5565,4786741.8405,129.8549
49,2019-11-14,69.222,70.76799799999999,68.582001,69.870003,69.870003,32324500,78.8739,329.3153,334.8823,49.6700,74.3261,78.2107,23.7745,1.7744,22.0001,3766450.7012,109.0635
50,2019-11-15,70.127998,70.559998,69.67199699999999,70.433998,70.433998,24045000,79.5924,330.9180,337.7392,24.0400,72.6480,75.4294,23.7150,1.3719,22.3431,4102562.7390,104.1662
51,2019-11-18,70.584,70.629997,69.220001,69.998001,69.998001,22002000,77.4119,332.4033,340.1232,22.2800,62.7026,69.0660,23.2243,0.7049,22.5193,4012080.5867,83.1831
52,2019-11-19,70.349998,71.998001,69.559998,71.903999,71.903999,38624000,79.9807,335.2900,343.5128,43.3000,79.9754,74.5207,23.3353,0.6528,22.6825,5878687.6355,98.8029
53,2019-11-20,72.0,72.239998,69.914001,70.444,70.444,33625500,73.1530,337.7707,345.6290,37.2100,65.4388,69.9797,22.5741,-0.0868,22.6608,4943216.3012,81.8956
54,2019-11-21,70.902,72.167999,70.800003,70.966003,70.966003,30550000,74.0031,340.4313,347.7614,39.9100,61.6267,65.8032,21.9286,-0.5858,22.5144,2638860.8099,83.7645
55,2019-11-22,68.031998,68.199997,66.0,66.608002,66.608002,84353000,57.6683,341.7467,346.8375,19.7300,35.6851,50.7442,19.4347,-2.4637,21.8985,-944649.9152,-39.6566
56,2019-11-25,68.863998,68.914001,66.891998,67.26799799999999,67.26799799999999,61697500,59.1320,343.0047,346.1617,18.8700,28.0028,39.3735,17.5226,-3.5006,21.0233,-4790768.0457,-31.1108
57,2019-11-26,67.054001,67.099998,65.41999799999999,65.783997,65.783997,39737000,54.5850,343.7847,344.4011,11.7000,16.6700,28.0218,15.2330,-4.6323,19.8652,-7361595.9434,-101.0730
